,id_set,lang_name,sent_pos,sent
821,1,Slovene,13,"Po trije v vrsti so _zdirjali_ za njim njegovi konjeniki, zaviti v _oblak_ prahu, konice njihovih lahkih bambusovih _sulic_ so poskakovale, in mimo prokuratorja so se podili obrazi, ki so bili videti še posebno temni pod belimi turbani, z _veselo_ kažočimi se _lesketajočimi_ zobmi.
"
822,1,Slovene,14,"Vzdigujoč prah proti nebu, je ala zdrvela v uličico, zadnji je jahal mimo Pilata _vojak_, ki mu je visela na hrbtu _trobenta_, sveteča se v soncu.
"
823,1,Slovene,15,"Pilat si je z roko zakril oči pred prahom in se nejevoljno _namrščil_, _šel_ je naprej proti vratom grajskega vrta, in za njim so _stopali_ legat, pisar in stražarji."
96,2,Russian,0,"После этого Ивана Николаевича повели по _пустому_ и беззвучному _коридору_ и привели в громаднейших размеров кабинет.
"
97,2,Russian,1,"Иван, решив относиться ко всему, что есть в этом на диво оборудованном _здании_, с иронией, тут же мысленно окрестил кабинет «фабрикой-кухней».
"
98,2,Russian,2,"И было за что.
"
99,2,Russian,3,"Здесь стояли шкафы и _стеклянные_ шкафики с блестящими никелированными _инструментами_.
"
100,2,Russian,4,"Были _кресла_ необыкновенно сложного устройства, какие-то пузатые лампы с сияющими _колпаками_, множество склянок, и газовые горелки, и электрические _провода_, и совершенно никому не известные приборы.
"
101,2,Russian,5,"В кабинете за Ивана _принялись_ трое – две женщины и один мужчина, все в белом.
"
102,2,Russian,6,"Первым долгом Ивана отвели в уголок, за _столик_, с явною целью кое-что у него повыспросить.
"
103,2,Russian,7,"Иван стал _обдумывать_ положение.
"
104,2,Russian,8,"Перед ним было три пути.
"
105,2,Russian,9,"Чрезвычайно _соблазнял _первый: кинуться на эти лампы и _замысловатые_ вещицы, и всех их к чертовой бабушке перебить и таким образом выразить свой протест за то, что он _задержан_ зря.
"
106,2,Russian,10,"Но _сегодняшний_ Иван уже значительно отличался от Ивана _вчерашнего_, и первый путь показался ему _сомнительным_: чего доброго, они укоренятся в мысли, что он буйный _сумасшедший_.
"
107,2,Russian,11,"Поэтому первый путь Иван отринул.
"
108,2,Russian,12,"Был второй: немедленно начать _повествование_ о консультанте и Понтии Пилате.
"
109,2,Russian,13,"Однако _вчерашний_ опыт показал, что этому рассказу не верят или понимают его как-то _извращенно_.
"
110,2,Russian,14,"Поэтому Иван и от этого пути отказался, решив избрать третий: _замкнуться_ в гордом молчании.
"
111,2,Russian,15,"Полностью этого _осуществить_ не удалось и, волей-неволей, пришлось отвечать, хоть и скупо и хмуро, на целый ряд _вопросов_.
"
112,2,Russian,16,"И у Ивана _выспросили_ решительно все насчет его прошлой _жизни_, вплоть до того, когда и как он болел скарлатиною, лет пятнадцать тому назад.
"
113,2,Russian,17,"Исписав за Иваном целую _страницу_, перевернули ее, и женщина в белом перешла к расспросам о _родственниках_ Ивана. 
"
114,2,Russian,18,"Началась какая-то канитель: кто _умер_, когда да отчего, не _пил_ ли, не болел ли венерическими болезнями, и все в таком же роде.
"
115,2,Russian,19,"В заключение попросили рассказать о _вчерашнем_ происшествии на Патриарших прудах, но очень не приставали, сообщению о Понтии Пилате не _удивлялись_.
"
116,2,Russian,20,"Тут женщина _уступила _Ивана мужчине, и тот взялся за него по-иному и ни о чем уже не расспрашивал.
"
117,2,Russian,21,"Он измерил температуру Иванова тела, посчитал _пульс_, посмотрел Ивану в _глаза_, светя в них какою-то лампой.
"
118,2,Russian,22,"Затем на _помощь_ мужчине пришла другая женщина, и Ивана кололи, но не больно, чем-то в _спину_, рисовали у него ручкой молоточка какие-то знаки на _коже_ груди, стучали молоточками по коленям, отчего ноги Ивана _подпрыгивали_, кололи палец и брали из него кровь, кололи в локтевом сгибе, надевали на руки какие-то _резиновые_ браслеты…"
119,2,Polish,0,"Potem poprowadzono go _pustym_, wytłumiającym wszelkie odgłosy _korytarzem_, wprowadzono do olbrzymiego gabinetu.
"
120,2,Polish,1,"Iwan, który postanowił ironicznie traktować wszystko, co się znajduje w tym fantastycznie wyposażonym _budynku_, natychmiast w myśli nazwał ten gabinet “kuchnią – laboratorium”.
"
121,2,Polish,2,"Miał powody, by tak go nazwać.
"
122,2,Polish,3,"Stały tu szafy i _przeszklone_ szafki pełne błyszczących niklowanych _narzędzi_.
"
123,2,Polish,4,"Stały tu _fotele_ o niesłychanie skomplikowanej konstrukcji, jakieś pękate lampy o lśniących _kloszach_, mnóstwo szklanych naczyń, były tam palniki gazowe i _przewody_ elektryczne i jakaś nikomu nie znana aparatura.
"
124,2,Polish,5,"W gabinecie _zabrały_ się do Iwana trzy osoby – dwie kobiety i mężczyzna, wszyscy w bieli.
"
125,2,Polish,6,"Przede wszystkim posadzono go przy _stoliku_ w kącie, najoczywiściej zamierzając przeprowadzić wywiad.
"
126,2,Polish,7,"Iwan zaczął _rozmyślać_ nad swoją sytuacją.
"
127,2,Polish,8,"Miał tu wyboru trzy możliwości.
"
128,2,Polish,9,"Niezmiernie _nęcąca_ była pierwsza – rzucić się na te lampy, na te _wymyślne_ cudeńka, wytłuc je wszystkie, rozpieprzyć w drobny mak i w ten sposób wyrazić swój protest przeciwko temu, że _siedzi_ tu za niewinność.
"
129,2,Polish,10,"Ale _dzisiejszy_ Iwan bardzo już się różnił od Iwana _wczorajszego_, uznał więc, że to pierwsze wyjście nie jest _najlepsze_ – jeszcze tego brakowało, żeby się utwierdzili w przekonaniu, że jest _furiatem_.
"
130,2,Polish,11,"Dlatego zrezygnował z pierwszej możliwości.
"
131,2,Polish,12,"Istniała również druga – z miejsca zacząć _opowiadać_ o konsultancie i Poncjuszu Piłacie.
"
